OrderID,OrderDate,Region,Channel,CustomerID,ProductCategory,UnitsSold,UnitPrice,DiscountPct,GrossSales,NetSales,COGS,Profit,ReturnReason
ORD10488,2024-09-06,North,Online,CUST473,Clothing,3,418.68,0.043,1256.05,1201.44,918.96,282.48,
ORD10489,2023-05-01,East,Partner,CUST343,Beauty,4,473.01,0.034,1892.05,1827.56,1095.46,732.1,Late Delivery
ORD10490,2023-07-27,East,Partner,CUST487,Furniture,1,170.68,0.138,170.68,147.08,99.15,47.93,
ORD10491,2023-05-07,East,Store,CUST289,Electronics,6,279.3,0.142,1675.83,1437.61,947.86,489.75,
ORD10492,2024-06-25,West,Store,CUST108,Electronics,5,52.92,0.243,264.58,200.32,119.56,80.77,
ORD10493,2024-07-06,West,Online,CUST202,Sports,4,28.88,0.289,115.5,82.1,57.62,24.47,
ORD10494,2024-04-16,West,Partner,CUST274,Clothing,6,240.31,0.292,1441.85,1020.37,680.48,339.89,
ORD10495,2023-01-12,East,Online,CUST425,Beauty,5,257.16,0.263,1285.79,947.92,635.52,312.4,Late Delivery
ORD10496,2023-03-14,West,Partner,CUST142,Clothing,3,267.54,0.029,802.61,779.11,529.22,249.89,
ORD10497,2023-04-26,North,Store,CUST265,Furniture,6,414.86,0.095,2489.18,2252.5,1620.77,631.73,
ORD10498,2023-02-04,North,Store,CUST485,Clothing,1,219.32,0.044,219.32,209.72,127.48,82.23,
ORD10499,2023-04-23,North,Partner,CUST340,Furniture,1,305.5,0.124,305.5,267.63,156.42,111.21,
ORD10500,2024-05-28,South,Online,CUST274,Electronics,1,390.2,0.275,390.2,282.85,214.79,68.06,
ORD10501,2023-04-12,South,Online,CUST392,Furniture,3,191.4,0.041,574.21,550.47,323.63,226.84,
ORD10502,2023-01-02,East,Store,CUST188,Furniture,4,148.93,0.206,595.72,473.04,342.14,130.9,
ORD10503,2024-07-22,North,Store,CUST141,Electronics,3,20.85,0.341,62.56,41.26,29.83,11.42,
ORD10504,2023-12-01,West,Store,CUST335,Furniture,4,425.6,0.262,1702.4,1255.89,764.51,491.38,Other
ORD10505,2024-10-17,South,Online,CUST438,Clothing,6,453.16,0.243,2718.98,2059.08,1514.19,544.9,
ORD10506,2024-02-25,West,Partner,CUST312,Sports,1,400.33,0.226,400.33,310.05,209.23,100.82,
ORD10507,2023-04-21,East,Online,CUST351,Clothing,5,83.54,0.156,417.7,352.55,197.86,154.7,
ORD10508,2024-08-04,South,Online,CUST238,Sports,3,486.99,0.332,1460.96,975.3,701.52,273.78,
ORD10509,2024-04-04,East,Online,CUST158,Sports,4,434.3,0.11,1737.19,1546.06,938.83,607.23,Size/Fit
ORD10510,2023-05-08,East,Online,CUST209,Electronics,4,441.67,0.107,1766.68,1576.81,904.96,671.85,
ORD10511,2023-10-16,South,Online,CUST440,Beauty,2,137.26,0.16,274.52,230.52,173.1,57.42,
ORD10512,2024-03-10,West,Online,CUST201,Electronics,2,192.46,0.232,384.92,295.54,175.61,119.93,
ORD10513,2024-12-23,South,Store,CUST188,Sports,1,408.97,0.174,408.97,337.63,198.16,139.47,Late Delivery
ORD10514,2023-09-22,East,Store,CUST226,Electronics,2,234.21,0.345,468.42,306.78,235.46,71.32,Late Delivery
ORD10515,2024-08-01,South,Online,CUST160,Sports,3,154.46,0.221,463.37,360.74,231.77,128.97,
ORD10516,2023-09-20,East,Online,CUST480,Furniture,6,224.66,0.25,1347.99,1010.63,684.75,325.87,
ORD10517,2023-10-24,East,Store,CUST311,Furniture,3,291.08,0.099,873.25,786.85,539.77,247.08,
ORD10518,2024-04-13,South,Online,CUST323,Clothing,1,241.01,0.174,241.01,198.97,125.04,73.92,
ORD10519,2024-08-21,South,Online,CUST100,Sports,4,396.32,0.166,1585.29,1322.41,760.83,561.58,
ORD10520,2023-12-28,East,Online,CUST171,Clothing,6,375.78,0.254,2254.66,1682.38,956.95,725.43,
ORD10521,2024-06-10,South,Online,CUST466,Clothing,1,118.23,0.192,118.23,95.58,56.74,38.84,
ORD10522,2023-06-06,East,Store,CUST408,Electronics,4,481.32,0.007,1925.3,1910.94,1528.74,382.2,
ORD10523,2024-05-23,West,Online,CUST121,Clothing,7,290.46,0.051,2033.23,1929.99,1512.34,417.65,
ORD10524,2024-11-26,North,Online,CUST439,Beauty,7,384.79,0.091,2693.55,2447.53,1423.09,1024.44,
ORD10525,2023-01-20,East,Store,CUST214,Sports,2,112.22,0.216,224.44,175.88,131.67,44.21,
ORD10526,2023-04-20,West,Store,CUST256,Beauty,7,19.37,0.189,135.58,109.94,78.21,31.73,
ORD10527,2024-11-01,East,Online,CUST150,Clothing,4,33.03,0.059,132.13,124.32,81.53,42.78,Other
ORD10528,2023-01-18,South,Partner,CUST425,Electronics,5,141.88,0.068,709.4,661.1,480.02,181.08,
ORD10529,2023-08-14,South,Store,CUST185,Beauty,6,348.09,0.119,2088.53,1839.92,1060.28,779.64,
ORD10530,2024-08-03,East,Partner,CUST265,Electronics,7,120.46,0.247,843.19,635.21,456.22,178.99,Size/Fit
ORD10531,2024-01-02,North,Online,CUST452,Clothing,1,21.16,0.148,21.16,18.03,10.09,7.93,Other
ORD10532,2023-03-05,North,Online,CUST206,Furniture,1,104.04,0.062,104.04,97.61,63.72,33.89,
ORD10533,2023-03-24,South,Online,CUST273,Clothing,5,281.7,0.324,1408.48,951.86,622.94,328.92,
ORD10534,2023-02-02,South,Partner,CUST400,Electronics,5,322.74,0.215,1613.72,1267.41,744.5,522.91,
ORD10535,2024-11-25,West,Store,CUST212,Clothing,3,221.78,0.039,665.35,639.7,386.31,253.39,
ORD10536,2024-05-11,North,Store,CUST281,Electronics,7,311.87,0.223,2183.12,1696.25,1254.38,441.87,
ORD10537,2024-02-15,East,Online,CUST467,Clothing,1,100.19,0.115,100.19,88.65,52.83,35.82,
ORD10538,2024-05-22,South,Online,CUST124,Clothing,3,380.34,0.14,1141.03,981.4,771.59,209.81,
ORD10539,2024-05-10,North,Store,CUST159,Beauty,2,351.24,0.226,702.49,543.59,360.72,182.87,
ORD10540,2024-11-11,West,Online,CUST346,Furniture,1,265.64,0.094,265.64,240.74,188.06,52.69,
ORD10541,2023-10-11,West,Online,CUST475,Electronics,1,197.2,0.336,197.2,130.88,74.45,56.44,
ORD10542,2023-06-13,East,Online,CUST482,Beauty,4,48.89,0.114,195.54,173.24,106.84,66.4,Late Delivery
ORD10543,2024-10-28,East,Online,CUST273,Electronics,2,260.07,0.149,520.14,442.52,292.85,149.67,
ORD10544,2023-10-25,South,Online,CUST448,Furniture,2,437.88,0.101,875.77,787.62,496.47,291.15,
ORD10545,2023-08-30,North,Online,CUST210,Electronics,5,270.02,0.288,1350.11,961.81,671.85,289.96,
ORD10546,2023-01-17,West,Partner,CUST243,Sports,7,403.23,0.327,2822.58,1898.26,1360.91,537.35,
ORD10547,2024-05-22,South,Online,CUST179,Electronics,1,215.0,0.067,215.0,200.66,115.97,84.69,
ORD10548,2023-06-30,West,Store,CUST161,Electronics,2,232.42,0.269,464.84,339.59,241.69,97.9,Other
ORD10549,2024-02-05,North,Store,CUST435,Clothing,5,239.17,0.215,1195.87,938.2,525.28,412.91,
ORD10550,2023-03-12,East,Store,CUST413,Clothing,2,314.99,0.24,629.98,478.6,295.72,182.87,
ORD10551,2023-10-05,North,Store,CUST444,Sports,5,363.12,0.238,1815.58,1383.47,867.59,515.88,
ORD10552,2023-09-09,South,Online,CUST238,Electronics,4,79.35,0.193,317.4,256.27,203.24,53.03,
ORD10553,2023-02-16,North,Store,CUST480,Beauty,1,252.76,0.003,252.76,251.93,154.17,97.76,
ORD10554,2024-05-12,West,Online,CUST441,Beauty,6,470.54,0.38,2823.21,1749.69,1360.06,389.63,
ORD10555,2023-10-20,West,Store,CUST134,Clothing,7,489.49,0.278,3426.45,2473.45,1725.49,747.97,
ORD10556,2023-05-08,North,Online,CUST196,Furniture,5,111.01,0.179,555.05,455.85,300.89,154.95,Late Delivery
ORD10557,2023-06-22,West,Online,CUST151,Furniture,1,18.63,0.282,18.63,13.38,8.19,5.19,
ORD10558,2024-08-23,East,Partner,CUST183,Furniture,6,309.73,0.346,1858.35,1215.49,673.18,542.3,
ORD10559,2023-03-01,West,Store,CUST100,Electronics,5,348.27,0.052,1741.33,1651.53,1159.01,492.52,
ORD10560,2024-05-26,North,Store,CUST170,Electronics,5,32.77,0.151,163.87,139.08,108.62,30.46,
ORD10561,2023-02-06,East,Store,CUST197,Sports,4,478.22,0.373,1912.88,1199.42,957.14,242.28,
ORD10562,2024-06-28,East,Online,CUST328,Sports,2,380.38,0.261,760.76,562.54,355.32,207.22,
ORD10563,2024-02-16,North,Online,CUST469,Beauty,4,55.43,0.257,221.74,164.71,104.62,60.09,
ORD10564,2024-12-02,East,Online,CUST378,Furniture,3,492.19,0.33,1476.57,989.76,606.11,383.65,
ORD10565,2023-11-15,East,Online,CUST278,Clothing,4,85.55,0.209,342.19,270.83,177.07,93.76,
ORD10566,2024-04-07,South,Online,CUST145,Furniture,4,244.02,0.07,976.09,907.96,560.98,346.98,
ORD10567,2023-08-29,South,Online,CUST469,Clothing,1,137.23,0.079,137.23,126.41,73.28,53.13,
ORD10568,2023-09-18,East,Store,CUST473,Clothing,5,312.54,0.185,1562.69,1274.1,826.98,447.12,
ORD10569,2023-08-18,North,Online,CUST188,Electronics,6,192.85,0.228,1157.1,893.66,649.59,244.08,
ORD10570,2023-03-03,East,Online,CUST260,Sports,4,347.89,0.131,1391.57,1209.86,840.45,369.41,Size/Fit
ORD10571,2023-07-09,East,Store,CUST452,Electronics,4,27.93,0.052,111.73,105.96,59.19,46.76,
ORD10572,2023-02-27,East,Online,CUST160,Furniture,5,60.89,0.381,304.45,188.55,142.23,46.32,
ORD10573,2024-07-17,West,Store,CUST319,Clothing,3,102.43,0.359,307.28,197.08,113.3,83.78,
ORD10574,2024-03-09,West,Online,CUST245,Sports,4,312.51,0.187,1250.03,1015.79,673.79,342.0,
ORD10575,2023-12-22,West,Online,CUST497,Electronics,1,361.06,0.214,361.06,283.89,168.28,115.61,Damaged
ORD10576,2024-12-27,South,Online,CUST398,Beauty,7,30.61,0.315,214.24,146.79,84.65,62.14,
ORD10577,2023-02-04,West,Online,CUST340,Beauty,5,362.84,0.26,1814.2,1342.6,853.54,489.06,
ORD10578,2023-05-27,West,Store,CUST434,Sports,5,488.89,0.232,2444.47,1877.27,1051.87,825.4,Damaged
ORD10579,2023-06-13,North,Store,CUST302,Sports,4,394.08,0.274,1576.3,1143.85,865.36,278.49,
ORD10580,2024-05-27,North,Online,CUST426,Sports,5,286.97,0.361,1434.85,916.6,630.17,286.42,Size/Fit
ORD10581,2024-05-18,West,Online,CUST328,Electronics,6,179.91,0.064,1079.43,1009.91,598.98,410.93,Damaged
ORD10582,2023-10-08,South,Online,CUST121,Furniture,2,116.61,0.236,233.22,178.29,102.71,75.58,
ORD10583,2024-11-05,South,Store,CUST265,Furniture,5,497.68,0.334,2488.41,1656.71,993.39,663.31,
ORD10584,2024-08-18,North,Online,CUST196,Clothing,3,448.54,0.172,1345.62,1114.83,820.27,294.56,
ORD10585,2023-05-29,West,Online,CUST232,Clothing,6,421.13,0.024,2526.76,2466.94,1381.02,1085.92,
ORD10586,2024-11-22,North,Store,CUST234,Electronics,1,292.08,0.275,292.08,211.71,135.5,76.21,Damaged
ORD10587,2024-06-13,South,Online,CUST490,Sports,1,94.22,0.033,94.22,91.13,68.84,22.29,
ORD10588,2023-09-15,North,Online,CUST232,Electronics,4,397.46,0.173,1589.84,1314.96,844.88,470.08,
ORD10589,2023-10-17,South,Store,CUST406,Electronics,1,260.89,0.049,260.89,248.04,194.78,53.27,
ORD10590,2023-02-11,West,Online,CUST197,Clothing,2,430.6,0.092,861.19,781.96,460.7,321.25,
ORD10591,2023-08-18,West,Store,CUST492,Furniture,4,437.94,0.18,1751.74,1436.16,1053.76,382.4,
ORD10592,2023-10-18,West,Store,CUST224,Electronics,6,279.11,0.141,1674.65,1439.33,922.09,517.24,
ORD10593,2023-02-06,South,Online,CUST121,Furniture,6,70.81,0.303,424.84,296.07,177.59,118.47,
ORD10594,2023-06-10,East,Store,CUST237,Electronics,7,234.49,0.158,1641.46,1381.32,794.67,586.65,
ORD10595,2024-01-19,West,Partner,CUST495,Clothing,2,340.41,0.194,680.83,548.42,391.0,157.42,Late Delivery
ORD10596,2023-08-04,South,Online,CUST358,Furniture,5,477.46,0.106,2387.32,2135.11,1462.66,672.44,
ORD10597,2023-01-04,West,Store,CUST239,Clothing,1,312.3,0.341,312.3,205.77,144.58,61.19,
ORD10598,2023-07-03,South,Online,CUST478,Electronics,4,39.02,0.362,156.07,99.6,72.69,26.92,
ORD10599,2023-10-12,West,Store,CUST260,Electronics,1,84.69,0.272,84.69,61.62,48.51,13.12,Damaged
ORD10600,2023-03-23,East,Store,CUST411,Furniture,1,481.85,0.033,481.85,466.17,358.25,107.92,
ORD10601,2023-11-24,South,Store,CUST423,Clothing,4,486.35,0.186,1945.39,1583.6,1017.97,565.62,
ORD10602,2023-03-09,North,Store,CUST182,Clothing,3,87.1,0.092,261.29,237.38,156.59,80.79,Late Delivery
ORD10603,2024-06-18,South,Online,CUST481,Sports,3,372.18,0.294,1116.54,788.01,440.03,347.98,
ORD10604,2023-07-01,North,Online,CUST253,Beauty,1,279.98,0.216,279.98,219.37,169.68,49.69,
ORD10605,2023-04-06,North,Online,CUST451,Furniture,5,329.09,0.313,1645.43,1130.85,793.04,337.82,Late Delivery
ORD10606,2024-01-01,East,Online,CUST356,Clothing,7,363.28,0.009,2542.93,2519.42,1877.8,641.62,
ORD10607,2023-10-20,East,Partner,CUST198,Clothing,2,156.72,0.002,313.44,312.79,185.3,127.49,Other
ORD10608,2023-05-01,West,Store,CUST449,Sports,4,271.14,0.276,1084.55,784.94,592.18,192.76,
ORD10609,2024-09-17,East,Online,CUST222,Clothing,6,221.07,0.363,1326.41,844.42,508.26,336.16,Other
ORD10610,2023-05-06,West,Online,CUST211,Furniture,5,73.85,0.029,369.23,358.64,217.16,141.48,
ORD10611,2023-05-09,West,Store,CUST340,Beauty,3,165.94,0.323,497.81,336.89,233.51,103.38,
ORD10612,2024-11-08,North,Online,CUST228,Clothing,1,172.33,0.188,172.33,139.93,84.19,55.75,
ORD10613,2024-05-09,North,Partner,CUST459,Electronics,4,446.91,0.278,1787.64,1290.88,844.26,446.62,Late Delivery
ORD10614,2024-06-24,East,Store,CUST211,Beauty,3,310.3,0.315,930.89,637.48,429.83,207.65,
ORD10615,2023-01-24,South,Online,CUST102,Sports,3,359.98,0.254,1079.93,805.37,458.09,347.28,
ORD10616,2023-05-15,South,Online,CUST188,Furniture,5,474.55,0.39,2372.77,1447.81,950.46,497.34,
ORD10617,2024-08-27,South,Online,CUST313,Furniture,1,311.99,0.397,311.99,188.28,143.09,45.19,Other
ORD10618,2023-11-30,South,Partner,CUST254,Furniture,5,67.51,0.049,337.54,321.0,194.65,126.35,
ORD10619,2024-10-05,North,Store,CUST462,Clothing,4,97.0,0.355,388.01,250.13,193.08,57.05,
ORD10620,2023-07-23,North,Store,CUST171,Clothing,1,375.49,0.331,375.49,251.26,187.44,63.82,
ORD10621,2024-02-18,South,Online,CUST106,Sports,2,296.69,0.198,593.38,475.81,357.26,118.55,
ORD10622,2023-02-09,East,Online,CUST429,Furniture,6,372.87,0.014,2237.19,2206.81,1713.89,492.92,
ORD10623,2023-06-24,South,Online,CUST182,Beauty,3,26.13,0.127,78.4,68.45,40.35,28.1,
ORD10624,2024-05-03,South,Store,CUST243,Electronics,4,384.01,0.245,1536.04,1160.22,844.55,315.67,
ORD10625,2024-06-04,East,Partner,CUST402,Clothing,5,249.36,0.383,1246.8,768.95,532.63,236.32,
ORD10626,2024-02-27,West,Online,CUST487,Sports,2,444.78,0.053,889.57,842.41,630.18,212.23,
ORD10627,2023-04-09,North,Store,CUST218,Clothing,5,275.46,0.311,1377.3,948.37,701.21,247.15,Damaged
ORD10628,2023-12-15,North,Store,CUST279,Clothing,6,493.43,0.066,2960.56,2765.55,1782.89,982.66,
ORD10629,2024-04-18,North,Store,CUST479,Beauty,6,132.12,0.333,792.74,528.88,422.74,106.13,
ORD10630,2023-10-02,North,Store,CUST343,Clothing,4,44.56,0.382,178.23,110.15,70.48,39.67,
ORD10631,2024-10-05,West,Online,CUST109,Sports,7,433.97,0.172,3037.77,2514.5,1754.82,759.68,Size/Fit
ORD10632,2024-07-28,East,Store,CUST233,Electronics,7,473.76,0.224,3316.32,2573.33,1663.6,909.73,
ORD10633,2024-12-19,North,Store,CUST440,Clothing,4,390.04,0.088,1560.17,1423.33,1013.41,409.92,Damaged
ORD10634,2024-03-03,North,Online,CUST475,Clothing,3,86.4,0.062,259.21,243.18,185.77,57.41,
ORD10635,2023-10-29,South,Online,CUST235,Beauty,4,414.83,0.226,1659.34,1284.97,1003.53,281.43,
ORD10636,2024-09-16,East,Store,CUST213,Electronics,5,209.98,0.389,1049.89,641.32,397.17,244.14,
ORD10637,2024-10-28,East,Store,CUST175,Beauty,1,405.56,0.281,405.56,291.56,167.93,123.63,
ORD10638,2024-03-24,South,Partner,CUST483,Clothing,3,240.05,0.128,720.16,627.65,417.61,210.04,
ORD10639,2023-06-29,West,Online,CUST138,Electronics,2,402.91,0.092,805.83,731.61,550.68,180.94,
ORD10640,2024-09-16,West,Online,CUST338,Clothing,6,135.19,0.058,811.12,764.07,531.87,232.21,
ORD10641,2023-02-14,West,Store,CUST494,Clothing,4,262.45,0.289,1049.81,746.88,461.08,285.8,
ORD10642,2024-04-17,South,Online,CUST477,Beauty,2,111.1,0.015,222.19,218.93,128.69,90.24,
ORD10643,2023-01-15,East,Partner,CUST277,Beauty,5,299.62,0.037,1498.1,1442.14,925.09,517.05,Size/Fit
ORD10644,2024-03-05,North,Store,CUST374,Clothing,4,435.72,0.013,1742.86,1719.35,1168.66,550.69,
ORD10645,2024-08-26,East,Partner,CUST328,Furniture,7,52.23,0.254,365.61,272.69,197.07,75.62,
ORD10646,2023-03-03,West,Store,CUST403,Electronics,7,87.35,0.194,611.45,492.62,369.07,123.54,
ORD10647,2023-06-27,South,Online,CUST428,Electronics,6,346.22,0.252,2077.34,1553.69,1199.96,353.74,Late Delivery
ORD10648,2024-06-14,North,Store,CUST376,Electronics,5,291.92,0.323,1459.61,988.36,554.25,434.11,
ORD10649,2024-03-22,East,Online,CUST170,Sports,5,120.1,0.17,600.5,498.38,331.08,167.3,
ORD10650,2024-01-19,East,Online,CUST183,Clothing,5,228.14,0.012,1140.71,1127.53,693.24,434.29,
ORD10651,2024-07-23,East,Store,CUST479,Clothing,3,43.82,0.259,131.46,97.35,74.36,22.99,
ORD10652,2023-01-06,East,Online,CUST160,Clothing,4,427.03,0.182,1708.12,1396.91,1086.12,310.79,Size/Fit
ORD10653,2024-02-02,West,Online,CUST115,Beauty,4,285.51,0.117,1142.05,1008.32,601.64,406.69,Late Delivery
ORD10654,2023-08-24,South,Online,CUST183,Beauty,5,343.55,0.015,1717.73,1691.21,1341.39,349.82,
ORD10655,2023-02-04,North,Store,CUST226,Beauty,1,463.91,0.288,463.91,330.16,233.22,96.94,
ORD10656,2024-07-12,East,Store,CUST328,Beauty,1,226.32,0.131,226.32,196.69,143.6,53.09,
ORD10657,2023-01-19,East,Online,CUST490,Electronics,2,52.86,0.156,105.71,89.26,52.29,36.97,
ORD10658,2023-11-19,South,Online,CUST168,Furniture,7,122.23,0.188,855.62,695.09,515.03,180.06,
ORD10659,2023-11-04,North,Partner,CUST448,Furniture,7,320.7,0.018,2244.87,2203.94,1500.97,702.97,
ORD10660,2024-01-31,East,Partner,CUST418,Electronics,5,311.09,0.237,1555.43,1186.23,755.61,430.63,
ORD10661,2023-05-09,West,Store,CUST250,Electronics,7,350.05,0.137,2450.35,2114.11,1457.82,656.3,Damaged
ORD10662,2024-04-22,East,Store,CUST470,Sports,7,47.61,0.015,333.27,328.17,252.36,75.82,
ORD10663,2024-11-28,East,Partner,CUST299,Furniture,6,263.5,0.377,1580.98,985.61,680.77,304.84,
ORD10664,2024-09-30,East,Online,CUST488,Clothing,2,201.98,0.208,403.97,319.99,214.17,105.83,
ORD10665,2024-10-04,East,Store,CUST168,Electronics,7,289.51,0.217,2026.58,1586.45,1056.41,530.05,
ORD10666,2023-11-15,West,Online,CUST317,Beauty,5,159.97,0.105,799.84,715.63,443.29,272.34,
ORD10667,2024-11-06,East,Online,CUST128,Furniture,1,60.46,0.264,60.46,44.52,25.22,19.3,
ORD10668,2023-08-28,South,Store,CUST293,Electronics,6,224.98,0.228,1349.89,1042.51,717.93,324.59,
ORD10669,2023-10-30,South,Store,CUST386,Furniture,3,117.02,0.257,351.05,260.82,171.22,89.6,
ORD10670,2023-04-08,West,Store,CUST365,Electronics,7,489.39,0.191,3425.74,2769.95,1622.13,1147.82,
ORD10671,2024-11-05,North,Store,CUST282,Clothing,6,28.98,0.271,173.91,126.82,89.44,37.38,
ORD10672,2024-01-29,South,Store,CUST325,Clothing,6,427.68,0.372,2566.09,1611.36,976.32,635.03,
ORD10673,2024-11-05,East,Partner,CUST272,Clothing,7,369.29,0.312,2585.01,1778.4,1024.48,753.92,Size/Fit
ORD10674,2023-06-16,West,Online,CUST299,Furniture,5,252.95,0.365,1264.77,802.87,503.88,298.99,Size/Fit
ORD10675,2023-08-23,South,Online,CUST403,Electronics,2,453.43,0.005,906.86,902.22,524.41,377.8,
ORD10676,2024-06-05,West,Store,CUST245,Beauty,7,462.75,0.278,3239.24,2337.67,1642.8,694.87,
ORD10677,2024-06-22,West,Online,CUST174,Clothing,6,90.45,0.283,542.71,388.92,268.13,120.8,
ORD10678,2024-02-29,West,Online,CUST450,Electronics,2,213.58,0.338,427.17,282.96,218.32,64.64,
ORD10679,2024-07-10,South,Store,CUST131,Electronics,2,401.71,0.167,803.42,669.43,490.4,179.03,
ORD10680,2023-07-28,East,Store,CUST315,Sports,1,68.46,0.082,68.46,62.83,41.09,21.74,
ORD10681,2024-12-06,East,Online,CUST152,Clothing,5,175.04,0.035,875.2,844.48,531.93,312.56,
ORD10682,2024-06-30,North,Online,CUST282,Electronics,5,490.68,0.004,2453.38,2443.27,1908.74,534.52,
ORD10683,2023-05-05,East,Online,CUST300,Clothing,4,310.84,0.065,1243.37,1162.25,652.52,509.72,
ORD10684,2024-11-30,North,Online,CUST324,Clothing,5,191.61,0.025,958.05,934.02,622.42,311.6,
ORD10685,2023-12-22,East,Partner,CUST247,Electronics,1,165.99,0.336,165.99,110.17,81.72,28.46,Late Delivery
ORD10686,2024-11-14,West,Store,CUST292,Sports,7,133.9,0.275,937.28,679.85,468.35,211.5,
ORD10687,2023-09-09,West,Store,CUST308,Sports,5,423.93,0.059,2119.64,1993.75,1100.94,892.8,Size/Fit
ORD10688,2023-03-13,West,Store,CUST154,Clothing,6,207.06,0.291,1242.39,880.56,556.31,324.25,
ORD10689,2023-08-12,North,Online,CUST105,Electronics,5,108.68,0.19,543.39,439.89,248.49,191.4,
ORD10690,2024-08-08,West,Online,CUST189,Beauty,6,386.62,0.177,2319.73,1908.02,1338.35,569.67,
ORD10691,2023-01-12,East,Online,CUST486,Clothing,2,456.13,0.112,912.26,810.39,496.67,313.72,Other
ORD10692,2024-10-18,North,Online,CUST139,Clothing,7,336.18,0.118,2353.26,2075.39,1591.33,484.06,
ORD10693,2024-03-30,North,Store,CUST267,Beauty,7,19.6,0.07,137.17,127.57,99.64,27.93,Damaged
ORD10694,2024-06-13,South,Partner,CUST448,Furniture,4,162.83,0.328,651.34,438.01,287.14,150.87,
ORD10695,2024-05-25,South,Store,CUST346,Sports,7,326.3,0.322,2284.07,1548.1,995.08,553.02,Damaged
ORD10696,2023-06-17,North,Store,CUST208,Clothing,3,118.0,0.36,354.01,226.58,147.41,79.18,
ORD10697,2023-09-06,East,Store,CUST339,Electronics,2,254.77,0.221,509.54,397.15,267.27,129.88,
ORD10698,2023-12-12,East,Online,CUST373,Beauty,1,29.37,0.325,29.37,19.81,14.82,4.99,
ORD10699,2024-05-02,South,Online,CUST474,Furniture,1,331.16,0.287,331.16,236.23,136.87,99.36,
ORD10700,2023-12-16,South,Partner,CUST116,Furniture,6,443.61,0.006,2661.69,2644.7,1925.21,719.49,
ORD10701,2023-03-10,West,Online,CUST427,Beauty,4,456.41,0.357,1825.65,1174.02,705.48,468.55,
ORD10702,2024-10-19,East,Partner,CUST392,Electronics,6,56.17,0.102,337.0,302.59,173.42,129.17,
ORD10703,2023-12-12,East,Online,CUST301,Electronics,6,85.72,0.161,514.32,431.39,302.26,129.13,
ORD10704,2023-06-18,East,Store,CUST134,Electronics,6,284.52,0.254,1707.13,1272.88,841.78,431.1,
ORD10705,2024-06-25,North,Store,CUST275,Sports,1,122.14,0.269,122.14,89.25,53.5,35.75,
ORD10706,2024-12-25,South,Store,CUST207,Sports,3,418.24,0.32,1254.73,853.0,637.66,215.34,Other
ORD10707,2023-05-05,East,Store,CUST499,Furniture,1,35.84,0.112,35.84,31.82,21.28,10.53,
ORD10708,2023-02-04,West,Online,CUST301,Beauty,2,77.5,0.011,155.0,153.3,97.1,56.2,
ORD10709,2023-12-08,East,Partner,CUST195,Electronics,3,210.02,0.231,630.06,484.52,287.83,196.69,
ORD10710,2024-06-13,North,Store,CUST303,Electronics,4,99.1,0.228,396.39,305.99,172.22,133.77,
ORD10711,2024-01-11,North,Store,CUST448,Furniture,7,234.61,0.103,1642.24,1472.98,1158.6,314.38,
ORD10712,2024-09-18,East,Online,CUST111,Beauty,7,76.6,0.045,536.23,512.03,403.42,108.61,
ORD10713,2024-05-26,South,Store,CUST213,Electronics,3,456.49,0.199,1369.47,1097.56,697.55,400.01,
ORD10714,2024-09-03,West,Online,CUST482,Electronics,5,457.75,0.012,2288.75,2260.59,1795.95,464.64,
ORD10715,2023-01-23,East,Store,CUST235,Clothing,7,318.17,0.176,2227.16,1834.25,1435.84,398.42,
ORD10716,2024-08-27,South,Partner,CUST266,Clothing,3,247.42,0.078,742.25,684.51,412.71,271.8,Size/Fit
ORD10717,2023-11-18,South,Online,CUST381,Electronics,6,357.23,0.25,2143.37,1608.09,1113.69,494.4,
ORD10718,2023-05-09,North,Partner,CUST302,Beauty,1,369.48,0.191,369.48,299.05,203.91,95.14,Late Delivery
ORD10719,2023-09-18,South,Online,CUST268,Sports,2,418.82,0.151,837.65,711.29,479.55,231.74,
ORD10720,2024-02-01,West,Online,CUST384,Clothing,1,308.76,0.166,308.76,257.48,194.69,62.79,
ORD10721,2023-02-14,West,Online,CUST268,Furniture,1,352.96,0.071,352.96,328.06,198.46,129.61,
ORD10722,2023-10-24,West,Partner,CUST173,Clothing,5,79.6,0.032,397.98,385.06,233.06,152.0,Damaged
ORD10723,2024-11-17,South,Partner,CUST150,Furniture,1,315.75,0.151,315.75,268.21,177.3,90.92,
ORD10724,2024-07-30,North,Online,CUST448,Beauty,1,295.47,0.256,295.47,219.7,156.14,63.57,
ORD10725,2024-04-29,South,Online,CUST189,Beauty,6,108.53,0.221,651.17,507.4,288.53,218.88,
ORD10726,2023-03-15,West,Online,CUST226,Beauty,1,225.07,0.381,225.07,139.32,86.61,52.7,
ORD10727,2024-12-01,South,Store,CUST447,Clothing,7,462.78,0.29,3239.47,2299.4,1677.23,622.17,
ORD10728,2023-03-07,West,Store,CUST366,Clothing,1,321.12,0.16,321.12,269.8,183.33,86.47,
ORD10729,2023-06-02,East,Store,CUST380,Sports,2,118.95,0.203,237.9,189.53,149.59,39.94,
ORD10730,2023-10-09,North,Online,CUST203,Sports,2,83.86,0.168,167.72,139.61,95.68,43.93,
ORD10731,2024-11-30,West,Online,CUST431,Furniture,5,460.78,0.312,2303.9,1584.25,1255.35,328.9,
